url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1975-04-26,4/26/1975,40,Don't Tell Me Goodnight,Lobo,Don't Tell Me GoodnightLobo,1,50,40,5
http://www.billboard.com/charts/hot-100/1975-05-03,5/3/1975,35,Don't Tell Me Goodnight,Lobo,Don't Tell Me GoodnightLobo,1,40,35,6
http://www.billboard.com/charts/hot-100/1975-05-10,5/10/1975,27,Don't Tell Me Goodnight,Lobo,Don't Tell Me GoodnightLobo,1,35,27,7
http://www.billboard.com/charts/hot-100/1975-05-17,5/17/1975,27,Don't Tell Me Goodnight,Lobo,Don't Tell Me GoodnightLobo,1,27,27,8
http://www.billboard.com/charts/hot-100/1975-05-24,5/24/1975,63,Don't Tell Me Goodnight,Lobo,Don't Tell Me GoodnightLobo,1,27,27,9
http://www.billboard.com/charts/hot-100/1989-01-14,1/14/1989,96,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,,96,1
http://www.billboard.com/charts/hot-100/1989-01-21,1/21/1989,52,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,96,52,2
http://www.billboard.com/charts/hot-100/1989-01-28,1/28/1989,40,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,52,40,3
http://www.billboard.com/charts/hot-100/1989-02-04,2/4/1989,34,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,40,34,4
http://www.billboard.com/charts/hot-100/1989-02-11,2/11/1989,29,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,34,29,5
http://www.billboard.com/charts/hot-100/1989-02-18,2/18/1989,24,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,29,24,6
http://www.billboard.com/charts/hot-100/1989-02-25,2/25/1989,19,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,24,19,7
http://www.billboard.com/charts/hot-100/1989-03-04,3/4/1989,16,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,19,16,8
http://www.billboard.com/charts/hot-100/1989-03-11,3/11/1989,12,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,16,12,9
http://www.billboard.com/charts/hot-100/1989-03-18,3/18/1989,10,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,12,10,10
http://www.billboard.com/charts/hot-100/1989-03-25,3/25/1989,13,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,10,10,11
http://www.billboard.com/charts/hot-100/1989-04-01,4/1/1989,22,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,13,10,12
http://www.billboard.com/charts/hot-100/1989-04-08,4/8/1989,44,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,22,10,13
http://www.billboard.com/charts/hot-100/1989-04-15,4/15/1989,57,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,44,10,14
http://www.billboard.com/charts/hot-100/1989-04-22,4/22/1989,70,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,57,10,15
http://www.billboard.com/charts/hot-100/1989-04-29,4/29/1989,91,Don't Tell Me Lies,Breathe,Don't Tell Me LiesBreathe,1,70,10,16
http://www.billboard.com/charts/hot-100/1987-11-21,11/21/1987,93,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,,93,1
http://www.billboard.com/charts/hot-100/1987-11-28,11/28/1987,83,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,93,83,2
http://www.billboard.com/charts/hot-100/1987-12-05,12/5/1987,82,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,83,82,3
http://www.billboard.com/charts/hot-100/1987-12-12,12/12/1987,80,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,82,80,4
http://www.billboard.com/charts/hot-100/1987-12-19,12/19/1987,81,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,80,80,5
http://www.billboard.com/charts/hot-100/1987-12-26,12/26/1987,99,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,81,80,6
http://www.billboard.com/charts/hot-100/1988-01-02,1/2/1988,99,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,99,80,7
http://www.billboard.com/charts/hot-100/1988-01-09,1/9/1988,100,Don't Tell Me The Time,Martha Davis,Don't Tell Me The TimeMartha Davis,1,99,80,8
http://www.billboard.com/charts/hot-100/1983-01-15,1/15/1983,86,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,,86,1
http://www.billboard.com/charts/hot-100/1983-01-22,1/22/1983,72,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,86,72,2
http://www.billboard.com/charts/hot-100/1983-01-29,1/29/1983,62,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,72,62,3
http://www.billboard.com/charts/hot-100/1983-02-05,2/5/1983,52,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,62,52,4
http://www.billboard.com/charts/hot-100/1983-02-12,2/12/1983,46,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,52,46,5
http://www.billboard.com/charts/hot-100/1983-02-19,2/19/1983,43,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,46,43,6
http://www.billboard.com/charts/hot-100/1983-02-26,2/26/1983,40,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,43,40,7
http://www.billboard.com/charts/hot-100/1983-03-05,3/5/1983,40,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,40,40,8
http://www.billboard.com/charts/hot-100/1983-03-12,3/12/1983,40,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,40,40,9
http://www.billboard.com/charts/hot-100/1983-03-19,3/19/1983,86,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,40,40,10
http://www.billboard.com/charts/hot-100/1983-03-26,3/26/1983,95,Don't Tell Me You Love Me,Night Ranger,Don't Tell Me You Love MeNight Ranger,1,86,40,11
http://www.billboard.com/charts/hot-100/1959-08-08,8/8/1959,95,Don't Tell Me Your Troubles,Don Gibson,Don't Tell Me Your TroublesDon Gibson,1,,95,1
http://www.billboard.com/charts/hot-100/1959-08-15,8/15/1959,85,Don't Tell Me Your Troubles,Don Gibson,Don't Tell Me Your TroublesDon Gibson,1,95,85,2
http://www.billboard.com/charts/hot-100/1959-09-12,9/12/1959,86,Don't Tell Me Your Troubles,Don Gibson,Don't Tell Me Your TroublesDon Gibson,2,,86,3
http://www.billboard.com/charts/hot-100/2004-04-03,4/3/2004,65,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,,65,1
http://www.billboard.com/charts/hot-100/2004-04-10,4/10/2004,64,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,65,64,2
http://www.billboard.com/charts/hot-100/2004-04-17,4/17/2004,58,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,64,58,3
http://www.billboard.com/charts/hot-100/2004-04-24,4/24/2004,54,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,58,54,4
http://www.billboard.com/charts/hot-100/2004-05-01,5/1/2004,51,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,54,51,5
http://www.billboard.com/charts/hot-100/2004-05-08,5/8/2004,45,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,51,45,6
http://www.billboard.com/charts/hot-100/2004-05-15,5/15/2004,44,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,45,44,7
http://www.billboard.com/charts/hot-100/2004-05-22,5/22/2004,39,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,44,39,8
http://www.billboard.com/charts/hot-100/2004-05-29,5/29/2004,32,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,39,32,9
http://www.billboard.com/charts/hot-100/2004-06-05,6/5/2004,28,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,32,28,10
http://www.billboard.com/charts/hot-100/2004-06-12,6/12/2004,25,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,28,25,11
http://www.billboard.com/charts/hot-100/2004-06-19,6/19/2004,25,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,25,25,12
http://www.billboard.com/charts/hot-100/2004-06-26,6/26/2004,22,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,25,22,13
http://www.billboard.com/charts/hot-100/2004-07-03,7/3/2004,26,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,22,22,14
http://www.billboard.com/charts/hot-100/2004-07-10,7/10/2004,26,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,26,22,15
http://www.billboard.com/charts/hot-100/2004-07-17,7/17/2004,34,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,26,22,16
http://www.billboard.com/charts/hot-100/2004-07-24,7/24/2004,40,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,34,22,17
http://www.billboard.com/charts/hot-100/2004-07-31,7/31/2004,51,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,40,22,18
http://www.billboard.com/charts/hot-100/2004-08-07,8/7/2004,58,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,51,22,19
http://www.billboard.com/charts/hot-100/2004-08-14,8/14/2004,56,Don't Tell Me,Avril Lavigne,Don't Tell MeAvril Lavigne,1,58,22,20
http://www.billboard.com/charts/hot-100/2000-12-09,12/9/2000,78,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,,78,1
http://www.billboard.com/charts/hot-100/2000-12-16,12/16/2000,54,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,78,54,2
http://www.billboard.com/charts/hot-100/2000-12-23,12/23/2000,35,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,54,35,3
http://www.billboard.com/charts/hot-100/2000-12-30,12/30/2000,30,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,35,30,4
http://www.billboard.com/charts/hot-100/2001-01-06,1/6/2001,26,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,30,26,5
http://www.billboard.com/charts/hot-100/2001-01-13,1/13/2001,22,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,26,22,6
http://www.billboard.com/charts/hot-100/2001-01-20,1/20/2001,19,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,22,19,7
http://www.billboard.com/charts/hot-100/2001-01-27,1/27/2001,16,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,19,16,8
http://www.billboard.com/charts/hot-100/2001-02-03,2/3/2001,4,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,16,4,9
http://www.billboard.com/charts/hot-100/2001-02-10,2/10/2001,4,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,4,4,10
http://www.billboard.com/charts/hot-100/2001-02-17,2/17/2001,6,Don't Tell Me,Madonna,Don't Tell MeMadonna,1,4,4,11
https://www.billboard.com/charts/hot-100/2019-12-07,12/7/2019,55,Into The Unknown,Idina Menzel & AURORA,Into The UnknownIdina Menzel & AURORA,1,,55,1
